trade_id,book,counterparty,valuation_date,direction,run_timestamp,instrument,swap_subtype,tenor_y,leg_count,leg_types,notional,coupon_rate,start_date,end_date,currency,underlying_ticker,initial_price,dividend_yield,strike,option_type,exercise_type,vol,reference_entity,credit_spread,recovery_rate,seniority,doc_clause,spread,index_name,npv,fixed_npv,float_npv,par_rate,clean_price,accrued,premium,dv01,duration,pv01,convexity,vega,theta,delta,gamma,rho,cr01,jump_to_default,error
EQ-0011,EQ-ASIA,CPTY-10,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,2e+07,,2025-01-17,2028-01-17,USD,FTSE,7600,0.038,,,,,,,,,,0.005,,734853,,,0.038,,,,5140.58,2.57029,257.029,,,-579.458,200000,,,,,
EQ-0012,MACRO,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+07,,2025-01-17,2030-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,4.10021e+06,,,0.03,,,,19489.4,3.89788,389.788,,,-1795.78,500000,,,,,
EQ-0013,EQ-LDN,CPTY-02,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,2e+07,,2025-01-17,2026-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,795430,,,0.015,,,,1900.78,0.950391,95.0391,,,-2090.55,200000,,,,,
EQ-0014,EQ-ASIA,CPTY-03,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,2e+07,,2025-01-17,2027-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,809176,,,0.032,,,,3599,1.7995,179.95,,,-1010.42,200000,,,,,
EQ-0015,EQ-ASIA,CPTY-03,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,5e+06,,2025-01-17,2028-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,502947,,,0.015,,,,1285.14,2.57029,257.029,,,-412.829,50000,,,,,
EQ-0016,EQ-NY,CPTY-08,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,2e+07,,2025-01-17,2030-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,-2.98275e+06,,,0.015,,,,-7795.76,-3.89788,-389.788,,,1370.43,-200000,,,,,
EQ-0017,EQ-LDN,CPTY-01,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,1e+07,,2025-01-17,2027-01-17,USD,QQQ,415,0.007,,,,,,,,,,0.005,,-886780,,,0.007,,,,-1799.5,-1.7995,-179.95,,,1138.35,-100000,,,,,
EQ-0018,MACRO,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+06,,2025-01-17,2030-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,-367141,,,0.032,,,,-1948.94,-3.89788,-389.788,,,159.76,-50000,,,,,
EQ-0019,MACRO,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,1e+07,,2025-01-17,2028-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,529752,,,0.032,,,,2570.29,2.57029,257.029,,,-422.153,100000,,,,,
EQ-0020,EQ-ASIA,CPTY-01,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,2e+07,,2025-01-17,2027-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,-884560,,,0.03,,,,-3599,-1.7995,-179.95,,,1107.01,-200000,,,,,
EQ-0021,EQ-LDN,CPTY-08,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,5e+07,,2025-01-17,2027-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,-2.68587e+06,,,0.025,,,,-8997.5,-1.7995,-179.95,,,3380.01,-500000,,,,,
EQ-0022,EQ-ASIA,CPTY-03,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+06,,2025-01-17,2030-01-17,USD,FTSE,7600,0.038,,,,,,,,,,0.005,,241047,,,0.038,,,,1948.94,3.89788,389.788,,,-102.861,50000,,,,,
EQ-0023,MACRO,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+07,,2025-01-17,2030-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,-7.45688e+06,,,0.015,,,,-19489.4,-3.89788,-389.788,,,3426.08,-500000,,,,,
EQ-0024,EQ-LDN,CPTY-05,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,5e+07,,2025-01-17,2027-01-17,USD,FTSE,7600,0.038,,,,,,,,,,0.005,,1.46207e+06,,,0.038,,,,8997.5,1.7995,179.95,,,-1813.54,500000,,,,,
EQ-0025,EQ-ASIA,CPTY-02,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,2e+07,,2025-01-17,2028-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,1.44574e+06,,,0.025,,,,5140.58,2.57029,257.029,,,-1166.27,200000,,,,,
EQ-0026,EQ-ASIA,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,5e+06,,2025-01-17,2027-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,-221140,,,0.03,,,,-899.75,-1.7995,-179.95,,,276.752,-50000,,,,,
EQ-0027,EQ-NY,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,5e+07,,2025-01-17,2026-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,-1.25133e+06,,,0.03,,,,-4751.96,-0.950391,-95.0391,,,3262.8,-500000,,,,,
EQ-0028,EQ-ASIA,CPTY-03,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,2e+07,,2025-01-17,2027-01-17,USD,QQQ,415,0.007,,,,,,,,,,0.005,,-1.77356e+06,,,0.007,,,,-3599,-1.7995,-179.95,,,2276.71,-200000,,,,,
EQ-0029,EQ-ASIA,CPTY-09,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,5e+07,,2025-01-17,2026-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,1.15387e+06,,,0.032,,,,4751.96,0.950391,95.0391,,,-3005.49,500000,,,,,
EQ-0030,EQ-LDN,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,5e+06,,2025-01-17,2026-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,-115387,,,0.032,,,,-475.196,-0.950391,-95.0391,,,300.549,-50000,,,,,
EQ-0031,EQ-NY,CPTY-10,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,5e+06,,2025-01-17,2027-01-17,USD,QQQ,415,0.007,,,,,,,,,,0.005,,443390,,,0.007,,,,899.75,1.7995,179.95,,,-569.176,50000,,,,,
EQ-0032,MACRO,CPTY-03,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,5e+07,,2025-01-17,2026-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,2.08772e+06,,,0.013,,,,4751.96,0.950391,95.0391,,,-5492.72,500000,,,,,
EQ-0033,MACRO,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,2e+07,,2025-01-17,2026-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,-500531,,,0.03,,,,-1900.78,-0.950391,-95.0391,,,1305.12,-200000,,,,,
EQ-0034,MACRO,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,5e+06,,2025-01-17,2026-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,208772,,,0.013,,,,475.196,0.950391,95.0391,,,-549.272,50000,,,,,
EQ-0035,MACRO,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+06,,2025-01-17,2030-01-17,USD,FTSE,7600,0.038,,,,,,,,,,0.005,,-241047,,,0.038,,,,-1948.94,-3.89788,-389.788,,,102.861,-50000,,,,,
EQ-0036,EQ-NY,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,5e+07,,2025-01-17,2028-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,3.61434e+06,,,0.025,,,,12851.4,2.57029,257.029,,,-2915.67,500000,,,,,
EQ-0037,MACRO,CPTY-02,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,5e+06,,2025-01-17,2028-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,-264876,,,0.032,,,,-1285.14,-2.57029,-257.029,,,211.077,-50000,,,,,
EQ-0038,MACRO,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,2e+07,,2025-01-17,2030-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,2.07648e+06,,,0.025,,,,7795.76,3.89788,389.788,,,-924.19,200000,,,,,
EQ-0039,MACRO,CPTY-01,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,1e+07,,2025-01-17,2028-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,722869,,,0.025,,,,2570.29,2.57029,257.029,,,-583.135,100000,,,,,
EQ-0040,MACRO,CPTY-02,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,5e+07,,2025-01-17,2026-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,1.98858e+06,,,0.015,,,,4751.96,0.950391,95.0391,,,-5226.36,500000,,,,,
EQ-0041,EQ-NY,CPTY-02,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,5e+06,,2025-01-17,2028-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,-531763,,,0.013,,,,-1285.14,-2.57029,-257.029,,,437.994,-50000,,,,,
EQ-0042,EQ-NY,CPTY-01,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,5e+06,,2025-01-17,2028-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,361434,,,0.025,,,,1285.14,2.57029,257.029,,,-291.567,50000,,,,,
EQ-0043,EQ-ASIA,CPTY-01,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,1e+07,,2025-01-17,2027-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,729840,,,0.015,,,,1799.5,1.7995,179.95,,,-928.673,100000,,,,,
EQ-0044,EQ-NY,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,5e+06,,2025-01-17,2028-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,-264876,,,0.032,,,,-1285.14,-2.57029,-257.029,,,211.077,-50000,,,,,
EQ-0045,EQ-ASIA,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,5e+06,,2025-01-17,2027-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,-202294,,,0.032,,,,-899.75,-1.7995,-179.95,,,252.605,-50000,,,,,
EQ-0046,EQ-NY,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,2e+07,,2025-01-17,2030-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,3.16952e+06,,,0.013,,,,7795.76,3.89788,389.788,,,-1465.44,200000,,,,,
EQ-0047,EQ-LDN,CPTY-09,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,2e+07,,2025-01-17,2028-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,2.01179e+06,,,0.015,,,,5140.58,2.57029,257.029,,,-1651.32,200000,,,,,
EQ-0048,EQ-ASIA,CPTY-04,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,1e+07,,2025-01-17,2030-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,1.58476e+06,,,0.013,,,,3897.88,3.89788,389.788,,,-732.721,100000,,,,,
EQ-0049,EQ-LDN,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,1e+07,,2025-01-17,2028-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,584514,,,0.03,,,,2570.29,2.57029,257.029,,,-467.426,100000,,,,,
EQ-0050,EQ-ASIA,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+07,,2025-01-17,2030-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,7.45688e+06,,,0.015,,,,19489.4,3.89788,389.788,,,-3426.08,500000,,,,,
EQ-0051,MACRO,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,2e+07,,2025-01-17,2028-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,-1.44574e+06,,,0.025,,,,-5140.58,-2.57029,-257.029,,,1166.27,-200000,,,,,
EQ-0052,EQ-ASIA,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,2e+07,,2025-01-17,2027-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,-809176,,,0.032,,,,-3599,-1.7995,-179.95,,,1010.42,-200000,,,,,
EQ-0053,EQ-LDN,CPTY-05,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,1e+07,,2025-01-17,2028-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,722869,,,0.025,,,,2570.29,2.57029,257.029,,,-583.135,100000,,,,,
EQ-0054,MACRO,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,1e+07,,2025-01-17,2026-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,417544,,,0.013,,,,950.391,0.950391,95.0391,,,-1098.54,100000,,,,,
EQ-0055,EQ-NY,CPTY-10,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,2e+07,,2025-01-17,2028-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,-1.44574e+06,,,0.025,,,,-5140.58,-2.57029,-257.029,,,1166.27,-200000,,,,,
EQ-0056,EQ-LDN,CPTY-06,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+07,,2025-01-17,2030-01-17,USD,FTSE,7600,0.038,,,,,,,,,,0.005,,-2.41047e+06,,,0.038,,,,-19489.4,-3.89788,-389.788,,,1028.61,-500000,,,,,
EQ-0057,EQ-LDN,CPTY-06,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,5e+07,,2025-01-17,2027-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,3.8442e+06,,,0.013,,,,8997.5,1.7995,179.95,,,-4902.29,500000,,,,,
EQ-0058,EQ-NY,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+06,,2025-01-17,2030-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,-519121,,,0.025,,,,-1948.94,-3.89788,-389.788,,,231.047,-50000,,,,,
EQ-0059,EQ-LDN,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,1e+07,,2025-01-17,2026-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,417544,,,0.013,,,,950.391,0.950391,95.0391,,,-1098.54,100000,,,,,
EQ-0060,EQ-ASIA,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,2e+07,,2025-01-17,2027-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,-1.07435e+06,,,0.025,,,,-3599,-1.7995,-179.95,,,1352,-200000,,,,,
EQ-0061,EQ-LDN,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,2e+07,,2025-01-17,2026-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,-795430,,,0.015,,,,-1900.78,-0.950391,-95.0391,,,2090.55,-200000,,,,,
EQ-0062,EQ-NY,CPTY-01,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,1e+07,,2025-01-17,2028-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,-529752,,,0.032,,,,-2570.29,-2.57029,-257.029,,,422.153,-100000,,,,,
EQ-0063,MACRO,CPTY-03,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+06,,2025-01-17,2030-01-17,USD,QQQ,415,0.007,,,,,,,,,,0.005,,935292,,,0.007,,,,1948.94,3.89788,389.788,,,-440.633,50000,,,,,
EQ-0064,EQ-LDN,CPTY-09,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,2e+07,,2025-01-17,2030-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,2.07648e+06,,,0.025,,,,7795.76,3.89788,389.788,,,-924.19,200000,,,,,
EQ-0065,EQ-NY,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,2e+07,,2025-01-17,2030-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,-2.07648e+06,,,0.025,,,,-7795.76,-3.89788,-389.788,,,924.19,-200000,,,,,
EQ-0066,EQ-LDN,CPTY-03,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,2e+07,,2025-01-17,2028-01-17,USD,IWM,210,0.015,,,,,,,,,,0.005,,2.01179e+06,,,0.015,,,,5140.58,2.57029,257.029,,,-1651.32,200000,,,,,
EQ-0067,MACRO,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,1e+07,,2025-01-17,2030-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,820043,,,0.03,,,,3897.88,3.89788,389.788,,,-359.155,100000,,,,,
EQ-0068,EQ-LDN,CPTY-10,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,1e+07,,2025-01-17,2028-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,722869,,,0.025,,,,2570.29,2.57029,257.029,,,-583.135,100000,,,,,
EQ-0069,EQ-LDN,CPTY-10,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,1e+07,,2025-01-17,2027-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,404588,,,0.032,,,,1799.5,1.7995,179.95,,,-505.21,100000,,,,,
EQ-0070,EQ-NY,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,1e+07,,2025-01-17,2030-01-17,USD,FTSE,7600,0.038,,,,,,,,,,0.005,,482094,,,0.038,,,,3897.88,3.89788,389.788,,,-205.722,100000,,,,,
EQ-0071,EQ-ASIA,CPTY-05,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,1e+07,,2025-01-17,2026-01-17,USD,QQQ,415,0.007,,,,,,,,,,0.005,,477269,,,0.007,,,,950.391,0.950391,95.0391,,,-1259.65,100000,,,,,
EQ-0072,MACRO,CPTY-02,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,5e+06,,2025-01-17,2030-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,410021,,,0.03,,,,1948.94,3.89788,389.788,,,-179.578,50000,,,,,
EQ-0073,EQ-ASIA,CPTY-01,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,5e+06,,2025-01-17,2026-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,125133,,,0.03,,,,475.196,0.950391,95.0391,,,-326.28,50000,,,,,
EQ-0074,EQ-NY,CPTY-02,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,1e+07,,2025-01-17,2027-01-17,USD,FTSE,7600,0.038,,,,,,,,,,0.005,,292415,,,0.038,,,,1799.5,1.7995,179.95,,,-362.708,100000,,,,,
EQ-0075,EQ-NY,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,1e+07,,2025-01-17,2028-01-17,USD,SX5E,4800,0.032,,,,,,,,,,0.005,,-529752,,,0.032,,,,-2570.29,-2.57029,-257.029,,,422.153,-100000,,,,,
EQ-0076,EQ-LDN,CPTY-03,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,2,1,EQUITY,2e+07,,2025-01-17,2027-01-17,USD,SPY,480,0.013,,,,,,,,,,0.005,,-1.53768e+06,,,0.013,,,,-3599,-1.7995,-179.95,,,1960.91,-200000,,,,,
EQ-0077,EQ-ASIA,CPTY-10,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,3,1,EQUITY,5e+07,,2025-01-17,2028-01-17,USD,QQQ,415,0.007,,,,,,,,,,0.005,,6.19259e+06,,,0.007,,,,12851.4,2.57029,257.029,,,-5153.6,500000,,,,,
EQ-0078,EQ-ASIA,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,1,1,EQUITY,5e+06,,2025-01-17,2026-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,-125133,,,0.03,,,,-475.196,-0.950391,-95.0391,,,326.28,-50000,,,,,
EQ-0079,EQ-NY,CPTY-10,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,1e+07,,2025-01-17,2030-01-17,USD,QQQ,415,0.007,,,,,,,,,,0.005,,-1.87058e+06,,,0.007,,,,-3897.88,-3.89788,-389.788,,,881.266,-100000,,,,,
EQ-0080,EQ-LDN,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,2e+07,,2025-01-17,2030-01-17,USD,NKY,38000,0.025,,,,,,,,,,0.005,,-2.07648e+06,,,0.025,,,,-7795.76,-3.89788,-389.788,,,924.19,-200000,,,,,
EQ-0081,EQ-NY,CPTY-03,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,EQ_SWAP,,5,1,EQUITY,2e+07,,2025-01-17,2030-01-17,USD,EFA,78,0.03,,,,,,,,,,0.005,,1.64009e+06,,,0.03,,,,7795.76,3.89788,389.788,,,-718.311,200000,,,,,
